timestamp_iso,benchmark_label,input_lfr_rel,lfr_file_stem,success,overall_score,sec_compile_lfr_s,sec_flatten_variant_outputs_s,sec_lfr_to_mint_cumulative_s,sec_lfr_to_unplaced_json_cumulative_s,sec_unplaced_json_to_pr_s,sec_wall_total_s,pr_json_path
2026-05-06T20:02:34+00:00,ghissues/issue8.lfr,ghissues/issue8.lfr,issue8,1,0.687238,0.318501,0.001915,0.320416,0.320444,0.005002,0.325446,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue8/issue8_fromLFR_PR.json
2026-05-06T20:02:35+00:00,ghissues/issue9.lfr,ghissues/issue9.lfr,issue9,1,0.400334,0.302576,0.001508,0.304084,0.304110,0.001327,0.305437,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/ghissues/issue9/issue9_fromLFR_PR.json
2026-05-06T20:02:37+00:00,hmlp/v0.lfr,hmlp/v0.lfr,v0,1,0.400046,0.260726,0.001337,0.262063,0.262083,0.001025,0.263108,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/hmlp/v0/v0_fromLFR_PR.json
2026-05-06T20:02:38+00:00,mars/DNA_Digest.lfr,mars/DNA_Digest.lfr,DNA_Digest,1,0.689791,0.294127,0.001503,0.295630,0.295659,0.003268,0.298926,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/DNA_Digest/DNA_Digest_fromLFR_PR.json
2026-05-06T20:02:39+00:00,mars/antibiotic_resistance.lfr,mars/antibiotic_resistance.lfr,antibiotic_resistance,1,0.695431,0.239269,0.001476,0.240746,0.240769,0.002502,0.243271,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/antibiotic_resistance/antibiotic_resistance_fromLFR_PR.json
2026-05-06T20:02:40+00:00,mars/cell_lysis.lfr,mars/cell_lysis.lfr,cell_lysis,1,0.685779,0.254437,0.001474,0.255911,0.255935,0.001977,0.257913,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/cell_lysis/cell_lysis_fromLFR_PR.json
2026-05-06T20:02:41+00:00,mars/fluorescence.lfr,mars/fluorescence.lfr,fluorescence,1,0.689404,0.310701,0.001816,0.312517,0.312545,0.003447,0.315993,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/fluorescence/fluorescence_fromLFR_PR.json
2026-05-06T20:02:42+00:00,mars/ligation.lfr,mars/ligation.lfr,ligation,1,0.693439,0.372716,0.001395,0.374111,0.374132,0.004411,0.378543,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/ligation/ligation_fromLFR_PR.json
2026-05-06T20:02:43+00:00,mars/pcr.lfr,mars/pcr.lfr,pcr,1,0.678705,0.226062,0.001743,0.227806,0.227837,0.001350,0.229188,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/pcr/pcr_fromLFR_PR.json
2026-05-06T20:02:44+00:00,mars/sorting.lfr,mars/sorting.lfr,sorting,1,0.680036,0.196802,0.001439,0.198241,0.198266,0.000979,0.199245,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/sorting/sorting_fromLFR_PR.json
2026-05-06T20:02:45+00:00,mars/transformation.lfr,mars/transformation.lfr,transformation,1,0.687849,0.261691,0.001504,0.263196,0.263220,0.002083,0.265303,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/mars/transformation/transformation_fromLFR_PR.json
2026-05-06T20:02:46+00:00,test/dropletx.lfr,test/dropletx.lfr,dropletx,1,0.681820,0.222267,0.001336,0.223603,0.223623,0.001327,0.224950,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/test/dropletx/dropletx_fromLFR_PR.json
2026-05-06T20:02:47+00:00,test/expresstest.lfr,test/expresstest.lfr,expresstest,1,0.684800,0.202503,0.001531,0.204034,0.204062,0.001319,0.205380,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/test/expresstest/expresstest_fromLFR_PR.json
2026-05-06T20:02:49+00:00,test/multi_input.lfr,test/multi_input.lfr,multi_input,1,0.690851,0.244124,0.001497,0.245621,0.245643,0.002253,0.247896,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/test/multi_input/multi_input_fromLFR_PR.json
2026-05-06T20:02:50+00:00,test/ring.lfr,test/ring.lfr,ring,1,0.679026,0.192847,0.001535,0.194382,0.194409,0.001484,0.195893,/home/cidar-ron/Downloads/Neptune_2026/Microfluidics-Benchmarks/Results/LFR-TestCases/test/ring/ring_fromLFR_PR.json
